X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1122;568;0.7110116;0.6403043;0.7431604;0.7264082;392.6;0.1740064;False;2026-06-19 9:40:55 AM:966;1781854855966;;
1123;575;0.7112383;0.6486074;0.7431667;0.7264177;393.4;0.1740034;False;2026-06-19 9:40:55 AM:998;1781854855998;;
1123;583;0.7114218;0.6571011;0.7352533;0.7401801;393.7;0.1717425;False;2026-06-19 9:40:56 AM:29;1781854856029;;
1125;592;0.712967;0.6670408;0.7598168;0.7648565;393.9;0.1717604;False;2026-06-19 9:40:56 AM:60;1781854856060;;
1126;613;0.7132795;0.6905208;0.7321978;0.8402727;394.6;0.1650182;True;2026-06-19 9:40:56 AM:91;1781854856091;;
1126;628;0.7135353;0.7077256;0.7322017;0.8402652;395.3;0.1650354;True;2026-06-19 9:40:56 AM:122;1781854856122;;
1125;636;0.7125993;0.7170366;0.6993132;0.8153085;395.9;0.1648562;True;2026-06-19 9:40:56 AM:156;1781854856156;;
1124;642;0.7118987;0.723881;0.6993091;0.8153288;396.4;0.164819;True;2026-06-19 9:40:56 AM:189;1781854856189;;
1124;650;0.7119749;0.7320338;0.7161922;0.8332152;397.2;0.1636168;True;2026-06-19 9:40:56 AM:222;1781854856222;;
1124;655;0.7120408;0.7387062;0.7161907;0.8332177;397.8;0.1636113;True;2026-06-19 9:40:56 AM:257;1781854856257;;
1121;657;0.7100838;0.7404896;0.6825476;0.8050154;399.0;0.1538924;True;2026-06-19 9:40:56 AM:292;1781854856292;;
1118;658;0.7085529;0.7419327;0.6825458;0.8049868;400.1;0.1539308;True;2026-06-19 9:40:56 AM:326;1781854856326;;
1109;659;0.7025558;0.7423521;0.6465062;0.7703286;400.2;0.1602389;True;2026-06-19 9:40:56 AM:358;1781854856358;;
1102;659;0.6979906;0.7426965;0.646508;0.7703031;400.2;0.1602757;True;2026-06-19 9:40:56 AM:390;1781854856390;;
1098;660;0.6953817;0.7434988;0.6530282;0.7971552;400.7;0.1572607;True;2026-06-19 9:40:56 AM:421;1781854856421;;
1094;660;0.6933788;0.7438939;0.6539029;0.7923068;401.2;0.157298;True;2026-06-19 9:40:56 AM:454;1781854856454;;
972;651;0.6161446;0.7337365;0.4290339;0.6517909;401.6;0.1633246;True;2026-06-19 9:40:56 AM:485;1781854856485;;
898;644;0.569043;0.7262098;0.4290709;0.6517689;401.9;0.1633737;True;2026-06-19 9:40:56 AM:516;1781854856516;;
758;628;0.4800514;0.7078476;0.3015909;0.5845982;403.1;0.1657941;False;2026-06-19 9:40:56 AM:547;1781854856547;;
676;616;0.4283615;0.6944578;0.3016078;0.5845916;404.1;0.1658141;False;2026-06-19 9:40:56 AM:579;1781854856579;;
624;607;0.3955216;0.6845359;0.3036053;0.5888668;404.5;0.1684742;False;2026-06-19 9:40:56 AM:612;1781854856612;;
591;601;0.3747749;0.6770687;0.3036113;0.5888624;404.8;0.1684829;False;2026-06-19 9:40:56 AM:644;1781854856644;;
566;599;0.3590747;0.674552;0.2963323;0.6165258;404.3;0.1673531;False;2026-06-19 9:40:56 AM:676;1781854856676;;
550;597;0.3485005;0.6725777;0.2963581;0.6164992;403.8;0.1673973;False;2026-06-19 9:40:56 AM:707;1781854856707;;
521;587;0.3304256;0.6618938;0.2566397;0.5492442;401.9;0.1707279;False;2026-06-19 9:40:56 AM:740;1781854856740;;
503;580;0.3185641;0.6541145;0.2566397;0.5492446;400.2;0.1707274;False;2026-06-19 9:40:56 AM:770;1781854856770;;
489;575;0.3099726;0.6479501;0.2566532;0.5492286;398.7;0.1707576;False;2026-06-19 9:40:56 AM:801;1781854856801;;
472;568;0.2992769;0.6405703;0.2370178;0.5333125;397.3;0.1751919;False;2026-06-19 9:40:56 AM:832;1781854856832;;
460;563;0.2917731;0.6349875;0.2370174;0.5333078;396.1;0.1751987;False;2026-06-19 9:40:56 AM:863;1781854856863;;
452;561;0.2864789;0.6325306;0.2397428;0.5518162;394.9;0.1736349;False;2026-06-19 9:40:56 AM:894;1781854856894;;
445;560;0.2818495;0.6311466;0.2355889;0.5586308;393.7;0.1736457;False;2026-06-19 9:40:56 AM:924;1781854856924;;
439;557;0.2782744;0.6276218;0.2373302;0.5362672;393.1;0.1764842;False;2026-06-19 9:40:56 AM:957;1781854856957;;
435;554;0.2755671;0.6243291;0.2389589;0.5338874;392.5;0.1764638;False;2026-06-19 9:40:56 AM:991;1781854856991;;
435;467;0.2759019;0.5259368;0.2884734;0.2186206;393.5;0.187552;False;2026-06-19 9:40:57 AM:23;1781854857023;;
436;409;0.2761766;0.4612831;0.2885144;0.218615;394.5;0.1876372;False;2026-06-19 9:40:57 AM:56;1781854857056;;
431;385;0.2731929;0.4338293;0.2328768;0.2741016;393.8;0.211153;False;2026-06-19 9:40:57 AM:88;1781854857088;;
427;368;0.2709383;0.4145159;0.2328781;0.2740995;393.2;0.2111779;False;2026-06-19 9:40:57 AM:118;1781854857118;;
424;349;0.2688562;0.3938876;0.2312995;0.2510391;392.5;0.2181045;False;2026-06-19 9:40:57 AM:151;1781854857151;;
421;345;0.2666543;0.3896155;0.2252109;0.3140385;391.9;0.2180954;False;2026-06-19 9:40:57 AM:182;1781854857182;;
419;334;0.2654253;0.3761858;0.231302;0.251038;391.4;0.2181221;False;2026-06-19 9:40:57 AM:212;1781854857212;;
417;326;0.2643771;0.3672694;0.2309114;0.2598329;391.2;0.2187212;False;2026-06-19 9:40:57 AM:245;1781854857245;;
416;320;0.263577;0.3607249;0.230911;0.2598287;391.0;0.2187205;False;2026-06-19 9:40:57 AM:276;1781854857276;;
415;303;0.2632979;0.3419854;0.2374049;0.1886628;391.4;0.2145763;False;2026-06-19 9:40:57 AM:307;1781854857307;;
415;291;0.26308;0.3285678;0.2374049;0.1886628;391.8;0.2145762;False;2026-06-19 9:40:57 AM:336;1781854857336;;
415;273;0.2629779;0.3074995;0.2454343;0.1422904;392.4;0.2153619;False;2026-06-19 9:40:57 AM:367;1781854857367;;
415;258;0.2628887;0.2909573;0.245434;0.1422885;393.0;0.2153594;False;2026-06-19 9:40:57 AM:400;1781854857400;;
415;252;0.262838;0.2848303;0.2417521;0.1795807;393.1;0.2152308;False;2026-06-19 9:40:57 AM:434;1781854857434;;
414;248;0.262798;0.2802713;0.2417516;0.1795777;393.2;0.215226;False;2026-06-19 9:40:57 AM:463;1781854857463;;
414;247;0.2625988;0.2788158;0.2378478;0.2008773;393.1;0.2165801;False;2026-06-19 9:40:57 AM:496;1781854857496;;
414;238;0.2624924;0.2682714;0.2455883;0.1326833;393.0;0.2165777;False;2026-06-19 9:40:57 AM:528;1781854857528;;
623;235;0.3950818;0.2656541;0.6072502;0.1741737;395.5;0.1975777;False;2026-06-19 9:40:57 AM:560;1781854857560;;
737;234;0.4672264;0.2635431;0.6072518;0.1741741;397.8;0.1975781;False;2026-06-19 9:40:57 AM:594;1781854857594;;
850;233;0.5386297;0.2626829;0.6724322;0.2448619;399.2;0.1908359;False;2026-06-19 9:40:57 AM:626;1781854857626;;
917;232;0.5812441;0.2619838;0.6809629;0.2419176;400.6;0.1908178;False;2026-06-19 9:40:57 AM:656;1781854857656;;
966;232;0.6119844;0.2613629;0.6901931;0.2399162;402.0;0.1933441;False;2026-06-19 9:40:57 AM:689;1781854857689;;
996;231;0.6309769;0.2608674;0.6901957;0.239917;403.4;0.1933451;False;2026-06-19 9:40:57 AM:720;1781854857720;;
1010;231;0.6398848;0.2604838;0.676102;0.2341619;405.0;0.1955248;False;2026-06-19 9:40:57 AM:751;1781854857751;;
1016;231;0.643474;0.2601458;0.6627223;0.2356795;406.4;0.1955151;False;2026-06-19 9:40:57 AM:783;1781854857783;;
1017;231;0.6443935;0.2612115;0.651334;0.2813877;407.9;0.1978414;False;2026-06-19 9:40:57 AM:814;1781854857814;;
1020;231;0.6461416;0.2610922;0.6606904;0.2390297;409.3;0.1978186;False;2026-06-19 9:40:57 AM:844;1781854857844;;
1026;231;0.6500306;0.261047;0.6783791;0.235651;410.2;0.196835;False;2026-06-19 9:40:57 AM:875;1781854857875;;
1030;231;0.6529014;0.2610092;0.6783813;0.2356517;411.1;0.196836;False;2026-06-19 9:40:57 AM:906;1781854857906;;
1031;231;0.6530475;0.2608627;0.6556017;0.2436559;411.5;0.2003914;False;2026-06-19 9:40:57 AM:937;1781854857937;;
1031;231;0.653163;0.2607402;0.6555701;0.243645;411.7;0.2003782;False;2026-06-19 9:40:57 AM:968;1781854857968;;
1031;231;0.6532668;0.2606261;0.6555876;0.2436511;412.0;0.2003854;False;2026-06-19 9:40:58 AM:3;1781854858003;;
1043;232;0.6607324;0.2616555;0.7130455;0.2836337;409.2;0.2099577;False;2026-06-19 9:40:58 AM:39;1781854858039;;
1050;232;0.6653476;0.2615905;0.7119678;0.243001;406.7;0.2099058;False;2026-06-19 9:40:58 AM:69;1781854858069;;
1058;233;0.6702543;0.2629899;0.7207028;0.2949572;404.4;0.2078;False;2026-06-19 9:40:58 AM:99;1781854858099;;
1066;233;0.6753502;0.263172;0.7295108;0.2736087;402.4;0.2077756;False;2026-06-19 9:40:58 AM:130;1781854858130;;
1080;234;0.6844084;0.2638144;0.7528251;0.2858495;401.1;0.1976047;False;2026-06-19 9:40:58 AM:165;1781854858165;;
1084;234;0.6868074;0.2640378;0.7277952;0.2786387;400.0;0.1976567;False;2026-06-19 9:40:58 AM:196;1781854858196;;
1095;348;0.6937267;0.3920857;0.7588464;0.6954269;399.7;0.1823285;False;2026-06-19 9:40:58 AM:230;1781854858230;;
1104;424;0.6995948;0.4776405;0.7588869;0.6954681;399.5;0.182346;False;2026-06-19 9:40:58 AM:269;1781854858269;;
1109;467;0.7028209;0.5262575;0.7555868;0.7046006;399.3;0.1817855;False;2026-06-19 9:40:58 AM:301;1781854858301;;
1116;501;0.7069612;0.5651307;0.76748;0.7269216;399.2;0.1817306;False;2026-06-19 9:40:58 AM:331;1781854858331;;
1120;530;0.7094271;0.5977935;0.7604868;0.7427461;399.0;0.1849797;False;2026-06-19 9:40:58 AM:364;1781854858364;;
1122;547;0.7111053;0.6166781;0.7582635;0.7281346;398.9;0.18498;False;2026-06-19 9:40:58 AM:394;1781854858394;;
1125;588;0.712621;0.6622488;0.7580078;0.8317585;399.1;0.1645906;True;2026-06-19 9:40:58 AM:431;1781854858431;;
1125;611;0.7128708;0.6891866;0.7380109;0.8219514;399.2;0.1645885;True;2026-06-19 9:40:58 AM:466;1781854858466;;
1126;623;0.7132412;0.7026875;0.7252643;0.7984247;399.9;0.1637792;True;2026-06-19 9:40:58 AM:501;1781854858501;;
1126;632;0.7135306;0.7123871;0.7252507;0.7984027;400.5;0.1637878;True;2026-06-19 9:40:58 AM:535;1781854858535;;
1126;639;0.7135383;0.7205707;0.7137333;0.8046331;399.9;0.1680314;False;2026-06-19 9:40:58 AM:568;1781854858568;;
1126;645;0.713544;0.7266932;0.7137214;0.8045968;399.4;0.1680634;False;2026-06-19 9:40:58 AM:599;1781854858599;;
1126;649;0.7133436;0.7313711;0.7080437;0.8021675;399.4;0.1706404;False;2026-06-19 9:40:58 AM:634;1781854858634;;
1126;652;0.7131949;0.734769;0.7080455;0.8021713;399.4;0.1706373;False;2026-06-19 9:40:58 AM:665;1781854858665;;
1114;652;0.7060915;0.7348679;0.646996;0.7598187;399.4;0.1593441;True;2026-06-19 9:40:58 AM:694;1781854858694;;
1105;653;0.7000883;0.7358088;0.6443914;0.7796352;399.4;0.1593652;True;2026-06-19 9:40:58 AM:725;1781854858725;;
1101;659;0.6974493;0.7425711;0.6599283;0.8346202;400.1;0.1586906;True;2026-06-19 9:40:58 AM:759;1781854858759;;
1098;663;0.6955476;0.7474317;0.65992;0.8346279;400.7;0.1586686;True;2026-06-19 9:40:58 AM:790;1781854858790;;
1097;668;0.6950687;0.752473;0.6744149;0.84113;400.8;0.1608795;True;2026-06-19 9:40:58 AM:824;1781854858824;;
1096;671;0.694414;0.7564005;0.6696096;0.8420202;401.0;0.1608602;True;2026-06-19 9:40:58 AM:855;1781854858855;;
922;663;0.5845231;0.7473902;0.377097;0.6746309;400.5;0.1693902;False;2026-06-19 9:40:58 AM:890;1781854858890;;
819;657;0.5190963;0.7403116;0.3771062;0.6746206;400.1;0.1694026;False;2026-06-19 9:40:58 AM:925;1781854858925;;
764;655;0.4842804;0.737632;0.3837779;0.6953933;400.5;0.1692903;False;2026-06-19 9:40:58 AM:960;1781854858960;;
726;652;0.4599508;0.7346221;0.3796986;0.6867856;400.8;0.1693797;False;2026-06-19 9:40:58 AM:994;1781854858994;;
701;651;0.4440819;0.7333106;0.3780461;0.6986418;400.8;0.172155;False;2026-06-19 9:40:59 AM:29;1781854859029;;
675;648;0.4280786;0.7301564;0.3594384;0.673793;400.8;0.1722254;False;2026-06-19 9:40:59 AM:62;1781854859062;;
671;638;0.4250405;0.7190742;0.398864;0.6101948;402.6;0.175101;False;2026-06-19 9:40:59 AM:93;1781854859093;;
668;631;0.4234296;0.7112866;0.4045121;0.6134689;404.2;0.1751194;False;2026-06-19 9:40:59 AM:124;1781854859124;;
669;633;0.4237018;0.7129025;0.438008;0.7442362;405.0;0.1644667;True;2026-06-19 9:40:59 AM:156;1781854859156;;
669;634;0.4239163;0.7141387;0.4379586;0.7441949;405.7;0.1644459;True;2026-06-19 9:40:59 AM:185;1781854859185;;
670;616;0.4246096;0.6939892;0.4582071;0.5537896;411.3;0.1702797;False;2026-06-19 9:40:59 AM:218;1781854859218;;
671;603;0.4251459;0.6797819;0.458207;0.5538132;416.4;0.1702802;False;2026-06-19 9:40:59 AM:248;1781854859248;;
686;610;0.4349517;0.6869591;0.5188154;0.7608607;418.4;0.1794598;False;2026-06-19 9:40:59 AM:281;1781854859281;;
698;614;0.4421997;0.692345;0.5188242;0.7608834;420.2;0.1794654;False;2026-06-19 9:40:59 AM:313;1781854859313;;
698;614;0.4422826;0.6921885;0.4726087;0.6783611;421.4;0.176421;False;2026-06-19 9:40:59 AM:344;1781854859344;;
698;607;0.4423153;0.6841642;0.4718361;0.5958229;422.4;0.176418;False;2026-06-19 9:40:59 AM:378;1781854859378;;
698;605;0.4425734;0.6819943;0.4656587;0.6318707;428.0;0.1792776;False;2026-06-19 9:40:59 AM:416;1781854859416;;
699;604;0.4427891;0.6802497;0.465619;0.6319154;433.0;0.1792544;False;2026-06-19 9:40:59 AM:455;1781854859455;;
699;603;0.4431138;0.6801221;0.4745145;0.6658457;438.4;0.1759561;False;2026-06-19 9:40:59 AM:494;1781854859494;;
700;603;0.4433689;0.6800263;0.474664;0.6657469;443.2;0.176061;False;2026-06-19 9:40:59 AM:530;1781854859530;;
700;602;0.4439341;0.678678;0.4790484;0.6342135;450.7;0.1809729;False;2026-06-19 9:40:59 AM:571;1781854859571;;
709;597;0.4495478;0.6724375;0.5182651;0.5848414;457.5;0.1811441;False;2026-06-19 9:40:59 AM:607;1781854859607;;
712;596;0.4509678;0.6719854;0.4973543;0.6319975;465.9;0.1787893;False;2026-06-19 9:40:59 AM:644;1781854859644;;
713;596;0.4520483;0.6716352;0.4973393;0.6320034;473.3;0.1787793;False;2026-06-19 9:40:59 AM:678;1781854859678;;
721;592;0.4569834;0.6674682;0.52556;0.5882767;481.2;0.1838847;False;2026-06-19 9:40:59 AM:714;1781854859714;;
726;585;0.460178;0.6597682;0.5139059;0.5747604;487.4;0.1811047;False;2026-06-19 9:40:59 AM:781;1781854859781;;
723;572;0.4581562;0.6448238;0.4386552;0.5031722;494.1;0.1780884;False;2026-06-19 9:40:59 AM:814;1781854859814;;
730;572;0.4628665;0.6442518;0.5310028;0.6173599;500.2;0.1787527;False;2026-06-19 9:40:59 AM:845;1781854859845;;
737;523;0.4670629;0.5900381;0.5322779;0.3612639;509.0;0.1817023;False;2026-06-19 9:40:59 AM:880;1781854859880;;
742;491;0.470281;0.5532881;0.5322352;0.3613093;517.0;0.1816355;False;2026-06-19 9:40:59 AM:914;1781854859914;;
743;481;0.4707001;0.5424397;0.4791061;0.4260447;517.9;0.1757867;False;2026-06-19 9:40:59 AM:948;1781854859948;;
743;467;0.470973;0.5261063;0.4767823;0.3880474;518.8;0.1759493;False;2026-06-19 9:40:59 AM:982;1781854859982;;
744;462;0.4712337;0.5207596;0.4791329;0.4260185;519.5;0.1758072;False;2026-06-19 9:41:00 AM:16;1781854860016;;
727;399;0.4605626;0.4498128;0.401307;0.2055328;519.5;0.1762638;False;2026-06-19 9:41:00 AM:55;1781854860055;;
723;375;0.458085;0.4231056;0.4284683;0.2569081;518.1;0.1862531;False;2026-06-19 9:41:00 AM:88;1781854860088;;
722;348;0.457568;0.3923628;0.4442818;0.2087657;516.9;0.1867635;False;2026-06-19 9:41:00 AM:119;1781854860119;;
722;323;0.4576609;0.3645329;0.4689721;0.1951689;513.8;0.1641012;True;2026-06-19 9:41:00 AM:153;1781854860153;;
722;318;0.457579;0.3581143;0.4533038;0.2606229;510.9;0.1639333;True;2026-06-19 9:41:00 AM:184;1781854860184;;
726;304;0.4601653;0.3427348;0.5002809;0.206475;507.6;0.1710692;False;2026-06-19 9:41:00 AM:217;1781854860217;;
728;295;0.4614978;0.3330545;0.4946595;0.2127401;504.6;0.1707712;False;2026-06-19 9:41:00 AM:248;1781854860248;;
730;291;0.4626575;0.3283508;0.4950936;0.234221;499.1;0.1737169;False;2026-06-19 9:41:00 AM:281;1781854860281;;
732;288;0.4636381;0.3244499;0.4951764;0.2342251;494.1;0.1737602;False;2026-06-19 9:41:00 AM:314;1781854860314;;
736;290;0.4663504;0.3271903;0.5147814;0.3604741;491.7;0.1804067;False;2026-06-19 9:41:00 AM:345;1781854860345;;
742;290;0.4700084;0.3271617;0.5252553;0.2859045;489.5;0.1806401;False;2026-06-19 9:41:00 AM:377;1781854860377;;
742;293;0.4701859;0.3300524;0.4863416;0.3672651;487.5;0.1804913;False;2026-06-19 9:41:00 AM:409;1781854860409;;
742;291;0.4705108;0.3288006;0.4983221;0.2753743;482.5;0.1804443;False;2026-06-19 9:41:00 AM:444;1781854860444;;
743;291;0.4707698;0.3278272;0.4983902;0.2753671;478.0;0.1804642;False;2026-06-19 9:41:00 AM:475;1781854860475;;
746;337;0.4725489;0.3804768;0.5161955;0.5680998;473.9;0.1821554;False;2026-06-19 9:41:00 AM:511;1781854860511;;
748;368;0.4739586;0.4154988;0.5161988;0.5681106;470.2;0.1821319;False;2026-06-19 9:41:00 AM:546;1781854860546;;
750;393;0.4753642;0.442652;0.5197911;0.5845935;465.6;0.1795309;False;2026-06-19 9:41:00 AM:579;1781854860579;;
753;387;0.4772804;0.4364063;0.5262755;0.3473618;460.4;0.1788316;False;2026-06-19 9:41:00 AM:613;1781854860613;;
754;387;0.4776383;0.4363734;0.4891149;0.4351858;455.7;0.1787983;False;2026-06-19 9:41:00 AM:644;1781854860644;;
749;361;0.4748423;0.4070947;0.4490584;0.2443457;452.0;0.182505;False;2026-06-19 9:41:00 AM:682;1781854860682;;
733;359;0.464698;0.4044214;0.4052142;0.3395967;448.6;0.1820921;False;2026-06-19 9:41:00 AM:720;1781854860720;;
732;343;0.4641795;0.386667;0.4529352;0.249517;445.7;0.1803906;False;2026-06-19 9:41:00 AM:758;1781854860758;;
732;322;0.4641452;0.3635511;0.462274;0.2035663;443.1;0.1806745;False;2026-06-19 9:41:00 AM:794;1781854860794;;
730;302;0.4626965;0.3410217;0.438148;0.1822511;442.0;0.1804227;False;2026-06-19 9:41:00 AM:829;1781854860829;;
728;287;0.461548;0.3242165;0.4381934;0.1822571;441.1;0.1804519;False;2026-06-19 9:41:00 AM:865;1781854860865;;
724;288;0.4589093;0.3247021;0.4203145;0.3332177;439.4;0.1815107;False;2026-06-19 9:41:00 AM:899;1781854860899;;
724;288;0.4588266;0.3244337;0.4485472;0.3159767;437.9;0.1817511;False;2026-06-19 9:41:00 AM:934;1781854860934;;
725;280;0.4593084;0.3157593;0.4724658;0.2095259;437.1;0.1820396;False;2026-06-19 9:41:00 AM:969;1781854860969;;
725;274;0.4596868;0.3091905;0.4724751;0.2095269;436.4;0.1820453;False;2026-06-19 9:41:01 AM:4;1781854861004;;
726;270;0.4597957;0.3044178;0.4671138;0.2119177;435.7;0.187995;False;2026-06-19 9:41:01 AM:38;1781854861038;;
726;266;0.4598897;0.3003246;0.4670162;0.2119073;435.2;0.1879293;False;2026-06-19 9:41:01 AM:75;1781854861075;;
720;266;0.4563822;0.3003048;0.4173699;0.2999811;435.4;0.1827969;False;2026-06-19 9:41:01 AM:116;1781854861116;;
705;269;0.4470521;0.3031482;0.3867951;0.3319725;435.1;0.1894508;False;2026-06-19 9:41:01 AM:165;1781854861165;;
705;269;0.4465126;0.3029604;0.4240552;0.2700361;434.9;0.190328;False;2026-06-19 9:41:01 AM:201;1781854861201;;
703;263;0.4454992;0.2962981;0.4182336;0.2123304;433.7;0.1872104;False;2026-06-19 9:41:01 AM:249;1781854861249;;
